headline,guardian_keywords,esg_category
"From the classroom to the world stage, human rights matter | Bella Sankey ",['human rights'],social
"Eritrea blighted by 'ruthless repression' and human rights violations, says UN ",['human rights'],social
Nick Clegg targets female vote as Lib Dems launch election campaign ,['gender'],social
Lloyds Banking Group begins a cull of Halifax counters,['job losses'],social
Black teenager on London charity cycle ride injured during ‘aggressive’ arrest ,['race'],social
Scared about your human rights after Brexit? You should be | Schona Jolly ,['human rights'],social
"The Oscars aren’t just so white, they’re also so straight | Christine Vachon ",['lgbt rights'],social
'Retrieving the bodies of people who have died tears firefighters apart' ,['work & careers'],social
Brazil's men helped to become better fathers to reduce gender violence ,['gender'],social
Postcards from London review – flight of fancy to Soho's gay past ,['lgbt rights'],social
Saudi court sentences poet to death for renouncing Islam ,['human rights'],social
Ulster Bank job losses expected,['job losses'],social
Calling women ‘love’ can be less endearment than insult | Flic Everett ,['gender'],social
Palestinian rights and the IHRA definition of antisemitism | Letter ,['race'],social
Fifa to introduce racism monitors as part of build-up to 2018 World Cup ,['race'],social
"Fujitsu to cut up to 1,800 UK jobs",['job losses'],social
"London's Black Cultural Archives get £200,000 stopgap funding for survival ",['race'],social
Public spending cuts: the companies affected,['job losses'],social
Oakland police investigate smashed statue of Breonna Taylor ,['race'],social
Shortest Way Home review: Pete Buttigieg as president in waiting ,['lgbt rights'],social
European parliament calls for investigation into 'Azerbaijani Laundromat' ,['human rights'],social
"Yes, there’s a major problem with rape prosecution. It’s not that women are lying | Julie Bindel ",['gender'],social
"Malcolm X was killed half a century ago, but his work lives on in us today, says @Lanre_Bakare ",['race'],social
'We need to cry out': Atlanta's Asian American community reacts to shootings ,['race'],social
"'Bringing people together': identity, racism and an Asian-Australian family ",['race'],social
Guerrilla review – an energised exposé of racist policing in 1970s Britain ,['race'],social
"PWR BTTM review – queer culture, sequins and sly wit ",['lgbt rights'],social
I’m glad I left Brexit Britain. My EU friends who didn’t are stuck in limbo | Oliver Imhof ,['human rights'],social
What the 2016 budget means for you ,['work & careers'],social
'Old-fashioned sketch comedy has a very white sensibility': the race row that rocked Cambridge Footlights ,['race'],social
New hourly living wage rate rises by up to 4% ,['work & careers'],social
My CEO raised a disciplinary action against me unfairly  ,['work & careers'],social
Daryush 'Roosh V' Valizadeh cancels neo-masculinist meetings over safety ,['gender'],social
At the mercy of gangmasters: the growing army of jobless,"['job losses', 'work & careers']",social
Nigel Walker: 'British sport is not institutionally racist. But we have turned a blind eye' | Sean Ingle ,['race'],social
'An ugly truth': British sports bodies admit failure to confront racism ,['race'],social
Trump victory spurs women to run for office across US: 'Our time is coming' ,['gender'],social
Campaign group to challenge UK over surrender of passwords at border control ,['human rights'],social
Gender-reveal stunts tell us more than we bargained for | Eva Wiseman ,['gender'],social
How to read a poker face: the art of deciphering microexpressions ,['work & careers'],social
Iranian woman who removed headscarf sentenced to two years ,['gender'],social
Mass unemployment feared despite Rishi Sunak's 'plan for jobs',['job losses'],social
"Electrolux blames recession for 3,000 job losses",['job losses'],social
Suicide rates fall after gay marriage legalised in Sweden and Denmark ,['lgbt rights'],social
Most Britons weren’t hostile to migrants | Letters ,['race'],social
'Coughing while Asian': living in fear as racism feeds off coronavirus panic ,['race'],social
Can the wave of female House candidates lead to a 'tsunami' of wins? ,['gender'],social
100 women on 100 years of voting ,"['gender', 'human rights']",social
Theresa May wants to do something positive for trans people – they need it | Roz Kaveney ,"['lgbt rights', 'gender']",social
Bank of England slavery apology is not enough | Letter ,['race'],social
Cineworld considering temporary closure of all its UK and US venues,['job losses'],social
"What I want to tell my boss: ‘You're ruled by money, not patient care’ ",['work & careers'],social
Princess Latifa: secret videos raise fears for ruler's daughter forcibly returned to Dubai ,['human rights'],social
Can India’s military veterans join the fight for women’s rights?  via @GuardianGDP,['gender'],social
"Women's prize for playwriting longlist is 'politically charged', say producers ",['gender'],social
Calls for redesign of royal honour over 'offensive' image ,['race'],social
Paul Gascoigne pleads guilty to racially aggravated offence  ,['race'],social
"British Airways plans to make up to 12,000 staff redundant",['job losses'],social
The Argonauts by Maggie Nelson review – a radical approach to genre and gender ,['gender'],social
Met chief admits institutional racism claims have 'some justification' ,['race'],social
Methodist church announces plan to split into pro- and anti-gay branches ,['lgbt rights'],social
Should Little Britain and The Simpsons change with the times? ,['race'],social
'I felt utterly harassed' – your stories of returning to work after parental leave ,['work & careers'],social
How David Cameron and Nigel Farage are making children fear immigration  via @guardiang2,['race'],social
Eric Holder's last days in office: 'We do need to change the law' on civil rights ,['race'],social
68% rotten: female critics outnumbered two to one by male counterparts ,['gender'],social
Overwhelmed at work? Six tips on how to beat stress in the workplace #StressAwarenessDay ,['work & careers'],social
"Smokers spend more time unemployed than non-smokers, study shows ",['work & careers'],social
Crowd cheers as Charlottesville takes down statue of Confederate soldier ,['race'],social
"100,000 back call to compensate women caught out by state pension rise ",['work & careers'],social
"Tata Steel expected to announce 1,200 job losses in UK ",['job losses'],social
Israeli women protest over domestic violence in nationwide strike ,['gender'],social
How a neo-Nazi turned Islamist flipped terror narratives upside down | Arwa Mahdawi ,['race'],social
"Making a demon of JK Rowling is a wretched sport, born of misogyny and resentment | Catherine Bennett ",['gender'],social
Stormzy pulls out of Austrian festival citing 'racial profiling' ,['race'],social
Unemployment: what the experts said,['job losses'],social
This generation of Tories is complacent about the blight of unemployment,"['work & careers', 'job losses']",social
I chose not to go to university – it was the best career decision I ever made ,['work & careers'],social
Pescara’s Sulley Muntari walks off after being booked for reporting racist abuse  via @guardian_sport,['race'],social
Human rights in Australia will become a political plaything without consensus | Fergal Davis ,['human rights'],social
Dominic Cummings’ actions damage public trust | Letters ,['work & careers'],social
"I, Daniel Blake is a realistic depiction of life on benefits. Isn’t it? | Frances Ryan ",['work & careers'],social
"Racial fear has infected US politics, former Obama adviser Axelrod says ",['race'],social
UK high streets shed 140k jobs this year with more to come – study ,['work & careers'],social
"As Italy’s first black minister, I suffered vile racist abuse. But this poison damages us all | Cécile Kyenge ",['race'],social
"Gender pay gap is widest during workers' 50s, analysis shows ","['work & careers', 'gender']",social
Zero-hours contracts offered to 'a quarter of all unemployed' ,['work & careers'],social
When the truth is the wrong answer to a child’s question | Emma Brockes ,['work & careers'],social
Why the Guardian is changing the language it uses to describe abortion bans ,['gender'],social
How Ashbourne was divided over 'racist' bust 'hidden by Tory councillor' ,['race'],social
"Whether it’s Ali G or Tina Fey, ironic racism just isn’t funny any more | Emma Brockes ",['race'],social
"Mrs, Ms or Miss: why do forms require women reveal their marital status? ",['gender'],social
'A human rights crisis': Amnesty urges US to get tough on gun violence ,['human rights'],social
"UK government urged to avoid fourth Covid lockdown after 67,000 retail jobs lost",['job losses'],social
Not so pretty: the high health cost of women's products ,['gender'],social
Fall in UK apprenticeships may force 'radical rethink' of policy ,['work & careers'],social
SBS suspends broadcasts from Chinese state-run channels over 'forced confessions' ,['human rights'],social
"Salma Hayek is right: compared with women, men are lazy and entitled | Julie Bindel ",['gender'],social
Government row over limiting free speech on university campuses ,['human rights'],social
I introduced fun to the lives of A&amp;E staff. The laughter was infectious ,['work & careers'],social
"New Statesman cover on being childless 'reinforces prejudice', says Sturgeon  ",['gender'],social
"Dylann Roof was 'cold and calculated' in Charleston shooting, prosecutor says ",['race'],social
Bullying in the voluntary sector: ‘I was effectively outed at work’ | Lynne Wallis ,['work & careers'],social
How Game of Thrones has got it in for people of colour ,['race'],social
'I'd love to see their parents' bank accounts': corona and comedy's class divide ,['job losses'],social
"Arms used by Yemen rebel militia were supplied by west, analysts find ","['human rights', 'human rights']",social
Fairview: the Pulitzer winner whose creator hopes it has a short shelf life ,['race'],social
Revealed: the terror and torment of Turkey's jailed journalists ,['human rights'],social
Chechen leader's Instagram closure 'led to revenge attacks' on NGO ,['human rights'],social
How long will Republicans stay silent about Trump? ,['race'],social
Plan for 'equal wages' law in Germany meets with strong industry opposition ,['gender'],social
When will we realise that without sick pay the ill must work? | Torsten Bell ,"['work & careers', 'employment law']",social
Is it acceptable to laugh at Donald Trump’s mushroom? ,['gender'],social
The LA rebellion: when black film-makers took on the world - and won  via @guardiang2,['race'],social
Russian lawyers accuse unlikely animal chums of 'gay propaganda' ,['lgbt rights'],social
Secret aid worker: sexual harassment and discrimination in the industry  via @GuardianGDP,['gender'],social
Belarus resumes executions after EU sanctions dropped ,['human rights'],social
Northern Ireland under pressure after Irish gay marriage referendum win ,['lgbt rights'],social
No convictions over 500 black and Asian deaths in custody ,['race'],social
'George Floyd happens every day': activists seek justice for police killings the media forgot ,['race'],social
How many more young black men will have to die like Rashan Charles? | Rebecca Omonira-Oyekanmi ,['race'],social
Brexit: flagship repeal bill launches but likely course still unclear ,['human rights'],social
Hillary Clinton: misogyny 'certainly' played a role in 2016 election loss ,['gender'],social
Simply Be and High &amp; Mighty owner to close all 20 UK stores,['job losses'],social
I Am Not Your Negro review – an astonishing portrait of James Baldwin's civil rights fight ,['race'],social
How to tell a shining knight of a lawyer from an ambulance chaser? ,['human rights'],social
May throws down gauntlet to successor over paternity leave ,"['employment law', 'work & careers', 'gender pay gap']",social
Outrage at Disney casting Jack Whitehall to play a gay character is misguided ,['lgbt rights'],social
Can't get to sleep? Advice for insomniac workers ,['work & careers'],social
Boy Scouts expected to relax ban on gay and lesbian troop leaders ,['lgbt rights'],social
"UK prison officers punching compliant inmates, report says ",['human rights'],social
Turkey needs a moderating friend in Brexiting Britain | Ibrahim Dugus ,['human rights'],social
"'It's not all anal sex': the German schools exploring love, equality and LGBT issues ",['lgbt rights'],social
"Graduate advice: apply for your dream job, even if you don't match the criteria ",['work & careers'],social
Tom Watson urges newspapers to boost number of female political journalists ,['gender'],social
Haggling puts privatisation plan for Royal Mail at risk,['job losses'],social
UK peer sparks outrage after calling Kamala Harris ‘the Indian’ ,['race'],social
Misogynoir: where racism and sexism meet ,['race'],social
Betsy DeVos hearing prompts fears for campus sexual assault protections ,['gender'],social
Black NHS staff more likely to be bullied than white colleagues ,['race'],social
Chris Bryant makes emotional Commons plea over gay pardon law ,['lgbt rights'],social
"Met carried out 22,000 searches on young black men during lockdown ",['race'],social
"Fears grow for 2,800 General Motors jobs at Ellesmere Port",['job losses'],social
Why health equality is the next goal for the Women’s Equality party | Hannah Peaker ,['gender'],social
Russian yoga fans alarmed at arrest of teacher under new law ,['human rights'],social
Human rights abuses in Bahrain cast shadow over £2m UK aid support ,['human rights'],social
Violent deaths of LGBT people in Brazil hits all-time high ,['lgbt rights'],social
Rand Paul stalls bill that would make lynching a federal hate crime ,['race'],social
In the driving seat: India's school for female taxi drivers ,['gender'],social
To shave or not to shave down there? I won't let porn trends decide | Alex MK ,['gender'],social
"As March Madness rolls on, so will the myths of Black athletic superiority ",['race'],social
"Jewish, Muslim and LGBT communities oppose hate-crime hotline plans ",['lgbt rights'],social
Want to make British democracy fairer? First make it easier to vote | Maya Goodfellow ,['human rights'],social
Consumer confidence rises,['job losses'],social
Don’t be fooled by Johnson’s ‘diverse’ cabinet. Tory racism hasn’t changed | Kehinde Andrews ,['race'],social
Tim Hunt's findings in lab disproved as stress expert says men cry more at work ,['gender'],social
"Jeff Sessions got the Bible wrong. We care for strangers, not rob their rights | Rev Dr Barber and Rev Dr Theoharis ",['race'],social
The love I felt for Cyrille Regis as the bigots stood beside me | Kenan Malik ,['race'],social
"Attica Locke: ‘When Trump was elected, overnight my book changed. I didn’t alter a word’ ",['race'],social
The Tories’ Islamophobia will not be stopped from within | Fiyaz Mughal ,['race'],social
"US police unions show lack of diversity in leadership, study finds ",['race'],social
Zurich insurance firm offers fully paid 'lockdown leave' in UK ,['work & careers'],social
Michelin to close factory in Northern Ireland ,['job losses'],social
Black authors don’t only write for white women | Dreda Say Mitchell ,['race'],social
Npower to cut 900 jobs as it predicts marked financial losses for 2019 ,['job losses'],social
"Mothercare to cease all UK trading with loss of 2,800 jobs",['job losses'],social
What does Theresa May's record as home secretary tell us? ,['human rights'],social
Labour's antisemitism row hampers its campaign in Barnet ,['race'],social
'I'm up for the fight': Chris Jackson to be first black scientist to give Christmas lecture ,['race'],social
"Pioneer pulls plug on 10,000 jobs",['job losses'],social
Kenyan police officers detained after killings of three men spark human rights outcry ,['human rights'],social
Women Deliver racism investigation verdict described as a 'slap in the face' ,['race'],social
How to save: Martin Lewis’s four top tips for putting money away ,['work & careers'],social
Soas students call for director to resign over use of N-word ,['race'],social
Five things to remember if you didn't get on a graduate scheme ,['work & careers'],social
Hamlet review – this fresh prince is fully and gloriously female ,['gender'],social
Can a #BlackLivesMatter Twitter bot support activism and silence trolls? | Jess Zimmerman ,['race'],social
Sexual harassment at work code of practice criticised as inadequate ,['employment law'],social
Rescuing refugees: 'You never get used to it – and that's a good thing' ,['work & careers'],social
Colson Whitehead: ‘To deal with this subject with the gravity it deserved was scary’ ,['race'],social
14 routes to better education in Pakistan  via @GuardianGDP,['gender'],social
"The big picture: Afghanistan’s largest state school for girls, Herat, 2009 ",['gender'],social
One in 10 employers still to report on gender pay gap ,"['gender pay gap', 'gender']",social
Hugh Grant defends Harry: 'The tabloids effectively murdered his mother' ,['race'],social
The African American voters at the heart of Doug Jones' Alabama victory  ,['race'],social
"Third of Britons believe Islam threatens British way of life, says report ",['race'],social
"Gender pay gap to remain for thousands, says Conservative MP ",['work & careers'],social
Police facing claims that senior officers knew about spying on Stephen Lawrence family ,['race'],social
Juneteenth Independence holiday: here's what you need to know ,['race'],social
Katy Perry describes how she tried to 'pray the gay away' as an adolescent ,['lgbt rights'],social
Christian charities preach helping the less fortunate – unless you're gay | Zach Stafford ,['lgbt rights'],social
The Guardian view on #NiUnaMenos: challenging misogyny and murder | Editorial ,['gender'],social
Fresh abuse claims from women picking Spain’s strawberries ,['race'],social
Protesters topple statue of Confederate president in Virginia ,['race'],social
Premier League backs LGBT rainbow laces campaign for weekend’s matches  via @guardian_sport,['lgbt rights'],social
Authors steer boys from toxic masculinity with gentler heroes ,['gender'],social
'PC culture' isn't about your freedom of speech. It's about our freedom to be offended | Jessica Valenti ,['gender'],social
"Religious services ban in England may have been illegal, judge rules ",['human rights'],social
"Extrovert character traits shaped by background, study finds ",['work & careers'],social
Obama: Democrats need 'universal language' to appeal to moderate voters ,['race'],social
How women are gaining ground in virtual reality ,['gender'],social
Hundreds of Bakkavor jobs at risk as Tesco axes mashed potato contract,['job losses'],social
Women in film: which female directors deserve an Oscar? ,['gender'],social
"Racism is a system of oppression, not a series of bloopers, says @garyyounge ",['race'],social
"Caster Semenya is ‘unquestionably a woman’, say her lawyers ",['gender'],social
Tim Farron admits he had Thatcher poster in his childhood bedroom ,['lgbt rights'],social
ICC has no jurisdiction to prosecute Isis despite 'crimes of unspeakable cruelty' ,['human rights'],social
Gui Minhai: doctors visit kidnapped Hong Kong bookseller in China ,['human rights'],social
Teacher targeted over LGBT work shortlisted for $1m global award ,['lgbt rights'],social
Tell us: how do you switch off from work? ,['work & careers'],social
'No gay promotion can be allowed': Uganda cancels pride events ,"['lgbt rights', 'gender']",social
David Greene: Condemning lawyers for doing their jobs is inherently dangerous ,"['race', 'human rights']",social
Sweatworking: like networking but sweatier | ,['work & careers'],social
"Ruth Davidson’s decision was personal, but her departure is a loss for all of us | Libby Brooks ",['gender'],social
How I learned to love working from home ,['work & careers'],social
UK government accused of lacking compassion for asylum seekers ,['race'],social
Utah judge orders baby taken away from married lesbian foster parents ,['lgbt rights'],social
Will the next UN secretary general be a woman? ,"['gender', 'human rights']",social
Are you being replaced? How to deal with maternity discrimination ,"['work & careers', 'discrimination at work']",social
"The Stansted 15 activists should be supported, not punished | Letters ",['human rights'],social
Activists call on world leaders to make gender equality pledge a reality  ,['gender'],social
Rally calls for Confederate flag's removal from South Carolina legislature grounds ,['race'],social
Uproar in Cowley as BMW confirms 850 job cuts at Mini factory,['job losses'],social
Hungary is making a mockery of EU values. It’s time to kick it out | Owen Jones ,['human rights'],social
National Portrait Gallery given series of images of famous black Britons ,['race'],social
Picasso or bust: why Fox and other puritans find his work so shocking ,['gender'],social
Assad has unleashed horror on Syria. The EU must not make a deal with him | Raed Al Saleh ,['human rights'],social
The collapse in apprenticeships was predicted. Now it’s happened | Hugh Muir ,['work & careers'],social
New York police used ‘spit hood’ on Black man who died of asphyxiation ,['race'],social
I'm happy to boycott Chick-fil-A – but that doesn't make Popeyes progressive | Rashad Robinson ,"['race', 'lgbt rights']",social
Binyavanga Wainaina obituary ,['lgbt rights'],social
Black Americans are less likely to be prescribed painkillers – why?  ,['race'],social
Firms are offered interns on half the minimum wage ,['work & careers'],social
There have been no successful prosecutions for deaths in British police custody since 1969 – here’s why ,['race'],social
Theresa May unveils statue of pioneering MP Nancy Astor ,['gender'],social
Why should work be a baby-free zone?  | Melanie Reynolds ,['work & careers'],social
"Dear liberals, don't assume people of colour will solve all your problems | Bhaskar Sunkara ",['race'],social
100 best nonfiction books: No 26 – Notes of a Native Son by James Baldwin (1955) ,['race'],social
Bradford stabbing prompts UK Asians to warn of racism towards black people ,['race'],social
May the 2016 elections be full of angry women politicians ,['gender'],social
Transgender row: ‘Teachers are afraid to challenge practices such as breast binding’ ,['gender'],social
Don’t tell me black cover models don’t sell – editors have the power to change cultural perceptions | Nosheen Iqbal ,['race'],social
Oxford students’ fight to topple Cecil Rhodes statue was the easy option | Peter Scott ,['race'],social
"I thought it's now or never, says student who came out as non-binary to Obama ","['lgbt rights', 'gender']",social
Gay cake row: court of appeal in Belfast due to give judgment  ,['lgbt rights'],social
"In the Closet of the Vatican by Frédéric Martel review – power, homosexuality and hypocrisy ",['lgbt rights'],social
There's no 'irony' in the Lloyds job cuts,['job losses'],social
Battle to stop Jack Straw facing Libya rendition charges ,['human rights'],social
Rise in UK unemployment fuels labour market jitters ,"['job losses', 'work & careers']",social
"Erica Garner, Black Lives Matter activist, dies aged 27 ",['race'],social
Michael Sam works for another chance at NFL glory: 'I'm a fighter' ,['lgbt rights'],social
Odd jobbers or hobbyists? Five myths about the self-employed ,['work & careers'],social
How white Americans used lynchings to terrorize and control black people ,['race'],social
"‘Stereotypes of the Black Panthers are far from the truth’: marching in Philadelphia, 1971 ",['race'],social
I'm queer no matter who I'm with. I won't define myself differently for your comfort | Ashley C Ford ,['lgbt rights'],social
Georgia overhauls 'citizen's arrest' law after Ahmaud Arbery killing ,['race'],social
The problem with Uber’s new PR offensive: ‘It’s like sweatshop clothes. Someone is paying’ ,['work & careers'],social
"Why is South Africa still so anti-black, so many years after apartheid? | Panashe Chigumadzi ",['race'],social
Seeking a butler who acts just like Jeeves – is this the worst job ad ever? ,['work & careers'],social
"Most Americans believe politicians’ heated rhetoric can lead to violence, report finds ",['race'],social
"Views on the news: powerbrokers, parasites and planes",['job losses'],social
The Guardian view on teacher shortages: the trouble with data | Editorial ,['work & careers'],social
"Children whitening skin to avoid racial hate crime, charity finds ",['race'],social
Novak Djokovic apologises for comments over women’s pay in tennis  via @guardian_sport,['gender'],social
'Women will die': how new abortion bans will harm the most vulnerable ,['gender'],social
School for LGBT pupils planned for Manchester ,['lgbt rights'],social
A night of firsts: 10 historic victories from the US elections ,['race'],social
What’s next for the women’s movement? ,['gender'],social
Romanian prison governor's conviction for crimes against humanity upheld ,['human rights'],social
Barrister hits out over sexist comment on her LinkedIn photo by legal expert ,['work & careers'],social
We have to avoid integration becoming another form of racism | Afua Hirsch ,['race'],social
"BAE Systems to cut nearly 2,000 UK jobs  ",['job losses'],social
Pro-gay rights Republican group: we've been barred from CPAC over members' sexuality ,['lgbt rights'],social
Black woman's 'lynching' charge: an unsettling tactic to punish activism? ,['race'],social
Emma Watson on Vanity Fair cover: 'feminism about giving women choice' ,['gender'],social
"Labour has taken too long to stamp out antisemitism, says Corbyn ally ",['race'],social
"Risk of poverty in UK greater when father is sole breadwinner, finds IFS ",['work & careers'],social
"Dying dissident Liu Xiaobo must be allowed to travel, UK and EU urge China ",['human rights'],social
‘It would spread quickly in those cells’: Covid-19 imperils packed Egypt prison ,"['human rights', 'human rights']",social
"Obama’s right, women are superior to men. Let me count the ways … | Julie Bindel ",['gender'],social
"Norwegian axes long-haul flights and cuts 1,100 Gatwick jobs",['job losses'],social
IFS warns of biggest squeeze on pay for 70 years over Brexit ,['work & careers'],social
My gay ancestor’s fate shows how dangerous political witch-hunts can be | David Boyle ,['lgbt rights'],social
How the north of England got its groove back | Helen Pidd ,['work & careers'],social
UN dismisses North Korea’s claim that damning human rights report is invalid ,['human rights'],social
Robots 'could take 4m private sector jobs within 10 years' ,['work & careers'],social
Nicole Kidman: Hollywood is 'not an even playing field' for women ,['gender'],social
Hidden Figures Way: Nasa renames street to honor black female mathematicians ,['race'],social
End this misogynistic horror show. Put Hillary Clinton in the White House | Barbara Kingsolver ,['gender'],social
We’re wasting our time punishing an Airbnb host unless we tackle systemic racism | Maurice Mcleod ,['race'],social
Ahmed Mohamed meets Sudanese president with whom father had rivalry ,['race'],social
Leila Hassan Howe: ‘My life was made hell. You’d just hear a tirade against immigrants’ ,['race'],social
‘A typical day? Crawling out of a tent to find a fur seal staring at you’ ,['work & careers'],social
Half UK budget deficit 'is down to job destruction in older industrial areas',['job losses'],social
People taking fewer sick days in Britain means more exploitation | James Bloodsworth ,['work & careers'],social
Some small businesses can't get past their own prejudice. Let them fold | Gene Marks ,['lgbt rights'],social
Will the Catholic church ever earn women’s forgiveness? | Joanna Moorhead ,['gender'],social
Sterilised at 20: the Indian women seeking permanent contraceptive solutions ,['gender'],social
Lovecraft Country's Jonathan Majors: 'Jim Crow America is literally in my DNA' ,['race'],social
Usborne apologises for puberty book that says breasts exist to make girls 'look grown-up and attractive' ,['gender'],social
Facebook's 'real name' policy hurts real people and creates a new digital divide | Lil Miss Hot Mess ,"['lgbt rights', 'gender']",social
Myanmar army rejects UK MPs' 'one-sided accusations' about Rohingya ,['human rights'],social
Australian experts raise security concerns about Chinese maker of Andrew Forrest Covid-19 tests ,['human rights'],social
"UK jobs boom is petering out, claims employers' survey ",['work & careers'],social
PM's attack on human rights laws aims to take attention off police cuts says Labour ,['human rights'],social
"'It's a moral decision': Dr Seuss books are being 'recalled' not cancelled, expert says ",['race'],social
"UK society regressing back to 1950s for many women, warn experts ","['gender', 'gender pay gap']",social
Kezia Dugdale reveals she is in a relationship with a woman ,['lgbt rights'],social
Husband of LA district attorney charged after pointing gun at Black Lives Matter protesters ,['race'],social
Meet the Alabama judges who refuse to issue marriage licenses – gay or straight ,['lgbt rights'],social
Will Wonder Woman be the movies' first major queer superhero? ,['lgbt rights'],social
Jürgen Klopp condemns ‘disgusting’ Mohamed Salah chants by Chelsea fans ,['race'],social
Chile takes steps to legalize abortion in certain cases ,['gender'],social
Back the Gender Recognition Act reform. It’s the feminist thing to do | Ellie Mae O’Hagan ,"['gender', 'human rights', 'lgbt rights']",social
We must combat Covid-19 but creeping authoritarian could do more harm than good | Edward Santow ,['human rights'],social
"If we truly valued caring, we could fix the gender pay gap | Polly Toynbee ","['work & careers', 'gender', 'employment law']",social
Fifa must tackle Iranian football's gender apartheid ,['gender'],social
Learning to deal with mental health issues | Letters ,['gender'],social
Yrsa Daley-Ward: ‘People are afraid to tell the truth' ,['race'],social
US job numbers support recession fears,['job losses'],social
Why Cam Newton is conservative white America's heel from hell  via @guardian_sport,['race'],social
Who can be a drag queen? RuPaul's trans comments fuel calls for inclusion ,['lgbt rights'],social
"Toni Morrison, author and Pulitzer winner, dies aged 88 ",['race'],social
"Staff often segregated by gender at faith schools, says chief inspector ",['gender'],social
"Britain’s criminally stupid attitudes to race and immigration are beyond parody, says @FrankieBoyle_ ",['race'],social
"A man should be the breadwinner, right? Wrong. Meet the women who earn more ",['work & careers'],social
Manchester City investigate alleged racist abuse aimed at Jesse Lingard ,['race'],social
"Sexual abuse of boys often overlooked by state laws, global study warns ",['gender'],social
'Institutional racism': 20 years since Stephen Lawrence inquiry ,['race'],social
Amnesty staff blocked from Moscow office after officials seal building ,['human rights'],social
Trade unions face biggest Conservative offensive for decades ,['employment law'],social
Indonesia executions: 14 people who could face the firing squad this week  ,['human rights'],social
Disabled people are frustrated at being denied the chance to work ,['employment law'],social
How Iceland saved John Grant: 'I feel safe here' ,['lgbt rights'],social
Serena Williams is Centre Court’s champion of black female power | Charlie Brinkhurst-Cuff ,['race'],social
"As a gay man, my life will be over if I'm deported to Kenya. I urge the Home Office for mercy | Ken Macharia ",['lgbt rights'],social
Mother and baby stranded in Pakistan: claims of Home Office ‘negligence’ ,['human rights'],social
Canadian woman transporting asylum seekers charged with human smuggling ,['human rights'],social
Report condemns UK over British women and children held in Syria ,['human rights'],social
I’m glad the CPS saw Bahar Mustafa’s #killallwhitemen tweet in context | Charlie Brinkhurst-Cuff ,['race'],social
Daddy’s home: ‘Why on earth did I take shared parental leave?’ ,['work & careers'],social
"Alzheimer's Society 'paid out £750,000' to staff amid bullying claims ",['work & careers'],social
Pose finale review – a razzle-dazzle spectacle of pure infectious joy ,['lgbt rights'],social
I work in HR and want a change of direction ,['work & careers'],social
Roxane Gay: ‘Public discourse rarely allows for nuance. And see where that’s gotten us’ ,['race'],social
Gao Yu and Document No 9: China jails journalist for leaking state secrets ,['human rights'],social
Shami Chakrabarti: ‘Who’s the most dangerous person in Britain? David Cameron’ ,['human rights'],social
UK wages rising at quickest rate in six years ,['work & careers'],social
Jeremy Corbyn denies Labour crisis over antisemitism ,['race'],social
Why the 'likability' question pursues 2020 female candidates even as they make history ,['gender'],social
The Sun attacks David Cameron over British bill of rights delay ,['human rights'],social
Court allows police to reveal acquittals during record checks ,"['employment law', 'work & careers']",social
Budget credit insurance top-up scheme aims at helping firms survive recession,['job losses'],social
Ex-Teen Vogue editor Elaine Welteroth: ‘The headlines implied I was a token black hire’ ,['race'],social
Second video of 'windscreen-smashing police officer' appears ,['race'],social
UK to seek changes on troops' service and free speech in European rights law ,['human rights'],social
'It's the thrusting of the pelvis': inside the kinetic dance style known as bucking ,['lgbt rights'],social
Trump's weekly list of 'immigrant crimes' is as sinister as it sounds | Daniel Jose Camacho ,['race'],social
Labour’s record on gender equality goes far beyond the frontbench | Kezia Dugdale ,['gender'],social
Quashing of Asia Bibi’s blasphemy charge will not end her suffering ,['human rights'],social
One of my favourite restaurants is being criticised for cultural appropriation. Should I boycott it? ,['race'],social
Should white people pay more for lunch? New Orleans chef tests social experiment ,['race'],social
Bored or hate your colleagues? Six bad reasons to change jobs ,['work & careers'],social
The long-term unemployed are ill-served by our jobs programmes,"['work & careers', 'job losses']",social
Being a black man in white America: a burden even Obama couldn't escape ,"['race', 'gender']",social
Gender pay gap begins for students straight after university – report ,"['gender pay gap', 'work & careers', 'gender']",social
Fiona Phillips: I was paid far less on GMTV than Eamonn Holmes ,['gender'],social
Netflix portrayal of female Indian Air Force pilot flies into flak ,['gender'],social
"Birmingham city council to cut up to 2,000 jobs and close care homes",['job losses'],social
Bobby Jindal enacts controversial 'religious freedom' measure in Louisiana ,['lgbt rights'],social
JP Morgan appears to make good on Brexit threat with new Dublin office ,['job losses'],social
'You don't know who's touched what': the UK's coronavirus key workers ,['work & careers'],social
Boris Johnson says he will be taking paternity leave this summer ,['work & careers'],social
Republicans need to learn that Muslim and American are not mutually exclusive | Linda Sarsour ,['race'],social
Elton John &amp; Michael Stipe call for protection of transgender inmates ,['gender'],social
Guantánamo torturer led brutal Chicago police regime of shackling and confession ,['human rights'],social
British PR firm Bell Pottinger apologizes for South Africa campaign ,['race'],social
Manchester council urged to reject statue of 'anti-black racist' Gandhi ,['race'],social
"‘I asked if he was in pain and he said no’: Earl Sewell, died aged 72, of Covid-19 ",['race'],social
"Reach out to black communities, Corbyn. Don’t let Labour fail us again | Kehinde Andrews ",['race'],social
"Teaching white privilege is a fact breaks the law, minister says ",['race'],social
UK economy feels the effects as Covid second wave hits critical stage ,['job losses'],social
"BA to axe 1,200 bmi jobs after takeover",['job losses'],social
