headline,text,url
Leading artists call on National Portrait Gallery to cut ties to BP ,"A judge and several leading artists have written to the director of the National Portrait Gallery on the eve of its annual awards calling on it to end its links to BP.
In a separate letter to Cullinan, eight leading artists, who have all been involved with the BP portrait award in the past, have added their voices to calls for the gallery to sever its ties.
BP, with its plan to invest billions in new fossil fuels, is clearly intent on destroying it.
Wherever BP goes, protest will follow.”The National Portrait Gallery (NPG) said in statement that it respected the rights of other people to express their views.
“Continuing to promote BP as the climate crisis intensifies will do unacceptable damage to the NPG’s reputation, relationships and public trust.",https://www.theguardian.com/artanddesign/2019/jun/09/artists-national-portrait-gallery-bp-oil
Centrica to use customers' hot water tanks to stop blackouts ,"Centrica, the owner of British Gas, plans to use its customers’ hot water tanks to create a virtual power plant which could help National Grid prevent future blackouts.
Mixergy, the tech company behind the smart hot water tanks, said the technology will help consumers use less energy.
The tank uses artificial intelligence to learn how much hot water a household uses, and at which times of day, to make sure that it doesn’t waste energy when hot water is unlikely to be needed.
“At the same time, we reduce bills for householders by only heating the amount of hot water they require,” he added.
Centrica has rolled out around 100 smart water heaters since June this year, but within the next six years it hopes to grow its stable of fast-response devices to 1GW.",https://www.theguardian.com/business/2019/sep/29/centrica-to-use-customers-hot-water-tanks-to-stop-blackouts
Tories lobbying to protect Google’s £30bn island tax haven,"Despite the outcry, chancellor George Osborne has insisted that the settlement is a “major success” and denied being soft on tax avoidance.
In October they opposed the automatic cross-border exchange of information relating to companies’ tax planning within the EU.
And Tory MEPs voted in July against giving assistance to tax administrations in developing countries to tackle tax evasion.
Moscovici last week announced plans to clamp down on “aggressive tax avoidance”.
This is all in addition to introducing the world-leading diverted profits tax which stops companies ‎moving profits to tax havens.”",https://www.theguardian.com/technology/2016/jan/30/google-tory-battle-protect-30bn-tax-haven-bermuda
"Netflix paid no corporation tax despite 4.5m UK subscribers, report claims ","Netflix paid no UK corporation tax last year despite being estimated to have around 4.5m subscribers in the country, it has been reported.
It says the company paid income tax in Luxembourg of £573,396, equivalent to a rate of about 5%.
Earlier this month, Mondelez, which owns Cadbury, was reported to have paid zero UK corporation tax last year.
The UK is believed to be Netflix’s biggest market outside the US, where it has more than 40m subscribers, with the number of British subscribers predicted to reach 9.5m by the end of the decade.
The company has been facing increasing competition from rival streaming services such as Amazon, Hulu and HBO in the US.",https://www.theguardian.com/business/2015/dec/20/netflix-paid-no-uk-corporation-tax-report-claims
Apple cuts same-sex parents from Mother's Day ads in six countries ,,
Manslaughter charges dropped against two BP employees in Deepwater spill ,"US federal prosecutors have dropped manslaughter charges against two BP employees connected to the Gulf of Mexico oil spill disaster, making it highly unlikely that anyone will ever serve prison time over the far-reaching calamity.
In October, the US Justice Department said BP will ultimately have to pay $20.8bn over the disaster following a record civil settlement.
Fire boat response crews battle the blazing remnants of the offshore oil rig Deepwater Horizon off Louisiana on 21 April 2010.
Earlier this year, David Rainey, a former BP executive, was acquitted of charges that he hindered an investigation into the oil spill by manipulating calculations on how much oil flooded into the Gulf of Mexico.
The government estimates that more than 130m gallons of oil were leaked into the Gulf of Mexico from the spill, which took 87 days to plug.",https://www.theguardian.com/environment/2015/dec/03/manslaughter-charges-dropped-bp-employees-deepwater-horizon-oil-spill
"Unilever, P&amp;G and Kraft Heinz criticised for recycling label failures ","Three of the world’s biggest consumer goods brands, Unilever, P&G and Kraft Heinz, have been criticised by recycling campaigners after failing to use a recycling label on all their products.
The on-pack recycling label advises what types of packaging can be recycled and includes categories such as “widely recycled” or “check local recycling”.
Unlike the UK, countries such as Germany and France oblige companies to include on-pack recycling information.
The on-pack recycling label.
Pharmacy chain Boots, for instance, prints “UK only” above the on-pack recycling label to avoid EU consumers getting confused.",https://www.theguardian.com/sustainable-business/2016/dec/08/unilever-kraft-pg-heinz-recycling-failure
BlackRock's Larry Fink must think again over tackling climate crisis ,"Here’s a good question for Larry Fink, the BlackRock billionaire, to address when he dispatches his lofty annual “dear CEO” letter in the new year.
The accusation was made by Sir Christopher Hohn, another fund management billionaire.
Hohn said out loud what others say in private: that Fink’s declared environmental concerns are not matched on the ground by BlackRock’s fund managers.
This territory is hard to measure since “engagement” means conversations with corporate managements that take place behind closed doors but InfluenceMap looked at what fund managers say themselves.
On the value front, say the critics, the real worry is the price of Ted’s clothes in the shops.",https://www.theguardian.com/business/nils-pratley-on-finance/2019/dec/02/blackrocks-larry-fink-must-think-again-over-tackling-climate-crisis
Indian rapper 'overwhelmed' by success of protest song against Unilever ,"A rapper whose protest song about corporate pollution in an idyllic hill town in southern India has dragged the issue into the spotlight says she is totally overwhelmed by its phenomenal success, which has prompted a personal response from the CEO of Unilever.
The factory at Kodaikanal, which was owned by Hindustan Unilever, closed in 2001.
More than 1,000 former workers are alleged to have been affected by mercury poisoning, which can cause skin problems, sensory impairment and a lack of coordination.
Kodaikanal Won’t by Sofia AshrafAshraf was working at the advertisers Ogilvy & Mather when she was approached to do the video by the environmental campaigner Nityanand Jayaraman.
“So for Kodaikanal Won’t I decided to piggyback on a popular song like Anaconda.",https://www.theguardian.com/world/2015/aug/07/indian-rapper-sofia-ashraf-success-protest-song-unilever
Apple must now pay its taxes. This is a vindication of protest,"Services are cut, justified by the lack of public money available, while mega-rich corporations and individuals find means to avoid paying tax.
That’s why today’s ruling by the European commission – to force Apple to pay up to €13bn (£11bn) in unpaid taxes – is so significant.
Its arrangement with Ireland allowed it to pay little tax on income earned across the continent: this, the commission says, violates rules on state aid.
Social change is often a story of defeat followed by setback, followed by defeat followed by setback – and then success.
By having a bit of determination and resilience, such injustices can be overcome – and that is a lesson the powerful should fear.",https://www.theguardian.com/commentisfree/2016/aug/30/apple-tax-avoidance-vindication-protest-ttip
"WPP advertising group to cut 3,500 jobs in £300m restructuring","WPP is to cut 3,500 jobs worldwide and shut or merge almost 200 offices as the embattled advertising group seeks to restructure after a torrid year that included the exit of its founder and chief executive, Sir Martin Sorrell.
The company is to cut 3,500 of its 134,000 global workforce but would not say how many roles or offices would be affected in the UK.
Pushing through the changes to simplify the business will incur a £300m restructuring charge over the next three years.
In October, WPP lost a fifth of its market value after missing its forecast of third-quarter sales and downgrading full-year guidance.
Read has already moved to merge some of the grandest names in traditional advertising with newer more digital and data-led WPP operations.",https://www.theguardian.com/business/2018/dec/11/wpp-advertising-cut-jobs-in-restructuring-martin-sorrell
Uber and Little Cab's battle to control the streets of Nairobi ,"Its own taxi-hailing brand Little Cab, developed in partnership with Kenyan software company Craft Silicon, launched in July with a pricing system significantly cheaper than Uber.
For the drivers, Little Cab currently takes a 15% commission off the taxi fare, while Uber takes 25% commission.
We get an e-invoice whenever any of our employees use the service.”Other taxi operators in Nairobi have been less welcoming to Uber and Little Cab.
Not all traditional taxi operators are worried about Uber and Little Cab, despite the loss of custom.
Uber and Little Cab may not have cut congestion or air pollution, but city officials in Nairobi remain supportive.",https://www.theguardian.com/sustainable-business/2016/sep/16/uber-little-cabs-kenya-nairobi-battle-taxi
Cybertruck: Tesla unveils new pickup truck but windows shatter during demo ,"Elon Musk’s glitzy unveiling of the first Tesla “cybertruck” descended into farce when a PR stunt testing the “bulletproof” body strength of the electric vehicle resulted in smashed windows.
Elon Musk launches Tesla’s first electric pickup truck, the Cybertruck.
The Tesla Cybertruck is revealed in Los Angeles.
Musk called Unsworth a “pedo guy” on Twitter and referred to him as a “child rapist” in emails to a BuzzFeed reporter.
Tesla says production on the cybertruck is expected to begin in late 2021.",https://www.theguardian.com/technology/2019/nov/22/cybertruck-tesla-unveils-the-pickup-truck-we-have-to-have
Barclays made £1.4bn profits in Luxembourg – £100m for each worker,"The Luxembourg operations of Barclays, through which of much of the bank's controversial tax planning services are channelled, generated £1.4bn of profits in 2013 – £100m for each of the 14 people employed there.
But Richard Murphy, director of Tax Research UK, calculated that the UK operations of Barclays, which employs 54,595 people, made a £1.4bn loss.
""This is why we have not made a larger corporation tax payment [in the UK] in 2013,"" Barclays said.
Globally Barclays paid £830m of corporation tax, £730m of social security payments and other items to give a total tax bill of £3.4bn.
Singapore is next with 4,000 employees, turnover of £866m but profits of £141m and corporation tax of £6m.",https://www.theguardian.com/business/2014/jun/30/barclays-bank-profits-luxembourg-14-staff
Why do women talk so much? You asked Google – here’s the answer | Nichi Hodgson ,"We assume women talk more than men.
What’s more, in formal or public situations – business meetings, political debates, TV interviews – men nearly always talk more than women.
That more men hold positions of high office than women explains again why it’s male voices that resonate more loudly and more regularly.
We are so used to hearing less from women that when they reach anything approximating equivalence, listener bias kicks in and we think we are awash in women’s words.
As Deborah Cameron puts it: “The idea that women talk more than men is a good illustration of the power of our perceptions to mislead us about the facts.",https://www.theguardian.com/commentisfree/2018/feb/14/why-do-women-talk-so-much-google-autocomplete
More than a fifth of WPP investors reject Sorrell’s £48m pay package ,,
Elon Musk: Tesla electric lorry to be unveiled in late October ,"Tesla is set to launch its first electric lorry, which is expected to be able to drive itself, in late October as the company attempts to break into the commercial market.
Chief executive Elon Musk said that the “Tesla Semi truck” is “tentatively scheduled” for unveiling and first test rides one month behind schedule on 26 October in Tesla’s hometown of Hawthorne, California.
Autonomous driving and road trainsTesla’s plans for new electric vehicles, including a commercial truck called the Tesla Semi, were announced last year, and in April Musk said the release of the semi-truck was set for September.
Tesla is competing with Alphabet’s former Google self-driving systems, now called Waymo, and Uber’s commercial transport research projects, which aim to produce similar vehicles and services.
Tesla has been seeking to test its electric trucks in Nevada and California.",https://www.theguardian.com/technology/2017/sep/14/elon-musk-tesla-electric-lorry-unveiled-late-october
Irish government split over immediate appeal against Apple tax bill ,"“It has always been, and remains, Ireland’s position that the correct amount of Irish tax was paid and that Ireland provided no state aid to Apple.
Three years ago the general court of the European Union annulled the European Commission’s decision on the grounds that it had not shown the tax advantage was derived from tax rulings.
after newsletter promotion“The judgment of the general court on ‘tax rulings’ adopted by Ireland in relation to Apple should be set aside,” Pitruzzella said in a non-binding opinion.
“It is therefore necessary for the general court to carry out a new assessment,” said the ECJ in a statement.
While proceedings drag on, Apple had to hand over the full amount, which Ireland has been holding in an escrow account.",https://www.theguardian.com/technology/2023/nov/09/apple-suffers-setback-in-fight-against-eu-order-to-pay-11bn-tax-bill-in-ireland
"AstraZeneca to move some UK jobs to Poland, Costa Rica and Malaysia",,
"Plastic bans worldwide will dent oil demand growth, says BP ","Bans around the world on single use plastic items such as carrier bags will dent growth in oil demand over the next two decades, according to BP.
Dale predicted such measures around the world could mean 2m barrels per day lower oil demand growth by 2040.
Even with such a strong measure, the modelled effect would be limited on oil demand and emissions.
BP has almost doubled the amount of electric cars it expects in 2035 globally, up from 100m in last year’s outlook to 180m now.
BP also believes if there were more electric cars than expected, there would be fewer efficient combustion engine cars as a result.",https://www.theguardian.com/business/2018/feb/20/plastic-bans-worldwide-will-dent-oil-demand-growth-says-bp
"More than 1,200 Google workers condemn firing of AI scientist Timnit Gebru ","In it, Gebru argued that “there is zero accountability” or real incentive for Google leadership to change.
The dispute over Gebru’s research arose in November, when a senior manager at Google told Gebru that she would have to either retract or remove her name from a paper she had co-authored, Gebru told Wired.
“I felt like we were being censored and thought this had implications for all of ethical AI research,” she told Wired.
They also cut off her access to company email, Gebru said.
Gebru’s abrupt departure sent shockwaves through Google and the broader AI research community.",https://www.theguardian.com/technology/2020/dec/04/timnit-gebru-google-ai-fired-diversity-ethics
Iranian human rights group has account blocked by PayPal due to sanctions ,"PayPal has suspended an account belonging to an Iranian human rights group based in London, citing sanctions placed by the west on the country – highlighting how blanket measures are harming ordinary people and activists.
Justice for Iran (JFI), a non-profit organisation dedicated to documenting human rights violations, said its account had been suspended and at least six people who donated to the group’s cause were facing similar difficulties.
Sadr told the Guardian: “This is utterly unfair and ridiculous that the sanctions, which were supposed to target the Islamic republic, harm a human rights organisation that aims to hold Iran accountable for its human rights record.
It emerged this week that a talented Iranian architect, Leila Araghian, was not allowed to enter the World Architecture Festival because of sanctions.
An Foreign Office spokeswoman said: “EU sanctions against Iran are not intended to affect humanitarian goods and payments.",https://www.theguardian.com/world/2015/apr/21/iranian-human-rights-group-account-blocked-paypal-sanctions
Bolsonaro targets the Catholic church over its 'leftist agenda' on the Amazon ,"Brazil’s answer to MI5 – Abin – has reportedly been mobilized in at least four Amazon cities to keep tabs on clergy involved in the synod.
The newspaper claimed Bolsonaro’s government was anxious about the synod’s “leftist agenda” and its potential to embarrass Brazil on the world stage.
Bolsonaro – who is nominally Catholic but has aligned himself with conservative sectors of Brazil’s Pentecostal church – has done little to conceal his own displeasure.
Bolsonaro backers have hit back at what they paint as a leftwing plot to humiliate their leader and undermine Brazilian sovereignty over the Amazon.
“We are not the enemy,” López insisted, claiming the summit was designed to denounce “oppressive structures and inequalities” in the Amazon.",https://www.theguardian.com/world/2019/sep/23/bolsonaro-targets-the-catholic-church-over-its-leftist-agenda-on-the-amazon
"Former BP boss on VW scandal: ‘With these big crises, you have to overreact’ ","So it was fitting that Browne found himself publicising this tome in the week that scandal engulfed German carmaker Volkswagen.
“VW could have a faster recovery than somebody else,” he says, in an answer that mixes the personal with the corporate.
Five years later, three years after he’d left BP, Browne found himself uncannily close to the scene of the group’s most costly disaster: the Deepwater Horizon explosion in April 2010.
BP was scrambling a lot.”Tony Hayward, the then BP chief executive, was struggling.
With all these big crises, you have to overreact.”That crisis cost BP more than $50bn and Browne says the damage to the firm’s reputation will take time to mend.",https://www.theguardian.com/business/2015/sep/26/former-bp-boss-on-vw-scandal-big-crises-overreact
How Barclays tax avoidance schemes worked,"The Treasury then introduced rules to make sure that banks paid corporation tax on these profits.
It also, unusually, made the rule change retrospectively from December 1 because of ""the history of previous abuse in this area"".
The second avoidance scheme exploited rules covering authorised investment fund regulations to generate a repayment of tax (whether directly or by setting off against other liabilities) that has never been paid.
The idea is that non-taxable income can be converted into a sum that carries a repayable tax credit.
It is understood that Barclays had devised this scheme on behalf of a client.",https://www.theguardian.com/business/2012/feb/28/barclays-how-tax-avoidance-schemes-worked
Google's tax deal with the UK: key questions answered ,"Should Osborne have hailed Google’s tax deal?
HMRC, however, now appears to be among the most relaxed tax authorities when it comes to Google’s tax structure.
The accounts of Google UK would look very different If that income had been booked in the accounts of Google UK – but they would also show a huge leap in the British company’s outgoings.
What we do know, however, is that between 2005 and 2013, under Google’s existing tax structure, its UK business paid just £52m.
This week Rupert Murdoch said Google’s UK tax payments were “token amounts for PR purposes”.",https://www.theguardian.com/technology/2016/jan/29/googles-tax-deal-with-the-uk-key-questions-answered-chancellor-taxes
Barclays under increasing pressure over fossil fuel loans ,"Europe’s largest asset manager is backing a shareholder vote urging Barclays to stop offering loans to fossil fuel companies.
It comes amid rising concerns over Barclays’ role as Europe’s largest financier of fossil fuel companies.
Some of Barclays’ largest shareholders, including BlackRock, have refused to disclose whether they will vote in favour of the resolution.
Legal & General Investment Management, which holds a 2% stake in Barclays, has also declined to comment on its voting plans.
Barclays is expected to disclose its position on the resolution in March.",https://www.theguardian.com/business/2020/feb/12/barclays-pressure-fossil-fuel-loans-asset-manager-amundi
"Rio Tinto blasts 46,000-year-old Aboriginal site to expand iron ore mine ","It was blasted along with another sacred site on Sunday.
Mining company Rio Tinto received ministerial consent to destroy or damage the site in 2013 under WA’s outdated Aboriginal heritage laws, which were drafted in 1972 to favour mining proponents.
But the outdated Aboriginal Heritage Act does not allow for a consent to be renegotiated on the basis of new information.
The Aboriginal Heritage Act has been up for review, in some form, since 2012.
He wasn’t aware of the risk to the Juukan site, or its destruction, until Monday.",https://www.theguardian.com/australia-news/2020/may/26/rio-tinto-blasts-46000-year-old-aboriginal-site-to-expand-iron-ore-mine
"Amazon fires show world heading for point of no return, says UN ","“The Amazon fires make the point that we face a very serious crisis,” she told the Guardian.
Deforestation of the Amazon was high on the agenda of this week’s G7 meeting in Biarritz, France.
00:01:58 Amazon fires: the tribes fighting to save their dying rainforest – videoPaşca Palmer said: “I am grateful that [French president Emmanuel] Macron gave biodiversity a level of attention that we haven’t seen before.
We cannot solve climate change without biodiversity.”For most of the past three decades, the natural world was treated almost as an afterthought by world leaders.
00:00:53 Drone footage reveals devastation from Amazon fires – video“Even on a boat I heard about the fires in the Amazon, the rainforest.",https://www.theguardian.com/world/2019/aug/30/amazon-fires-biodiversity-united-nations
Starbucks baristas to stop writing 'Race Together' on customer cups ,"Starbucks baristas will no longer write “Race Together” on customers’ cups starting on Sunday.
Company spokesman Jim Olson says the coffee chain’s initiative to create discussion on diversity and racial inequality will continue without the handwritten messages, which are phasing out as originally planned.
A recently released memo from CEO Howard Schultz says the cups were always “just the catalyst” for a broader conversation, and the company will still hold forum discussions, co-produce special sections in USA Today and put more stores in minority communities as part of the Race Together initiative.
The campaign has been criticized as opportunistic and inappropriate, coming in the wake of racially charged events such as protests over police killings of black men and boys.
Olson says the change is not a reaction to that pushback.",https://www.theguardian.com/business/2015/mar/22/starbucks-baristas-stop-writing-race-together-customer-cups
Unilever must better explain why it is going Dutch,"In fact, it’s effectively two votes in the UK, and it’s hard to know which is more frightening for the board.
On the conventional tally, Unilever needs a 75% majority among the plc shares.
Tracker funds are among those most affected by the plan since a Dutch-incorporated Unilever would drop out of the FTSE 100 and other UK indices.
In the second tally, though, Unilever needs a simple majority among shareholders who vote.
From a technical perspective it should be as easy for Unilever to “simplify” into a single entity in the UK as in the Netherlands.",https://www.theguardian.com/business/nils-pratley-on-finance/2018/sep/26/unilever-must-better-explain-why-it-is-going-dutch
Ex-Persimmon chief fails to set up charity three years on from bonus row ,"Jeff Fairburn, the former chief executive of the housebuilder Persimmon, has failed to set up a charity three years after pledging to do so in an attempt to assuage public and political anger at his £82m bonus.
Fairburn has not registered a charity with the Charity Commission or made any inquiries about how to set one up, after he said on 14 February 2018 he would donate a “substantial proportion” of his bonus to a charitable trust.
The controversial bonus payment resulted from a scheme linked to the housebuilder’s share price, which soared thanks to the government’s help-to-buy programme.
Garry White, chief investment commentator at investment firm Charles Stanley, said: “Jeff Fairburn won the equivalent of an LTIP [long-term incentive plan] lottery.
We can’t categorically state that no charity has been registered that involves Mr Fairburn in some capacity.",https://www.theguardian.com/business/2021/feb/14/ex-persimmon-chief-jeff-fairburn-fails-to-set-up-charity-three-years-on-from-bonus-row
AstraZeneca chief executive’s pay rise in doubt ahead of investor vote,"If investors holding more than 50% of the company’s stock vote against the proposals at its annual meeting on Tuesday, AstraZeneca will be forced to redraw the scheme.
A bruising pay revolt would create a fresh headache for Soriot after a tumultuous year.
The Investment Association on Monday became the latest City shareholders’ group to put the company on notice of a potential revolt over its pay proposals.
The US investor advisory groups ISS and Glass Lewis, as well as their UK counterpart Pirc, have all recommended that investors vote against the pay policy.
Among institutional investors that take such decisions independently, Aviva Investors and Aberdeen Standard Life have both indicated they plan to vote against Soriot’s pay deal.",https://www.theguardian.com/business/2021/may/10/astrazeneca-chief-executive-pay-rise-doubt-investor-vote-pascal-soriot
BAE Systems to axe 600 jobs,"BAE Systems has announced plans to close an historic factory in Newcastle upon Tyne and axe up to 620 jobs as defence industry cuts continue to exact a heavy toll on the workforce of Britain's largest manufacturing employer.
It has been a defence industry manufacturer since 1847 and makes Terrier engineering vehicles which are deployed in building trenches and barriers.
The Unite trade union said the lack of a coherent industrial policy for the defence industry was putting jobs at risk.
""The BAE Vehicles job losses demonstrate what happens when there is no plan and no visibility.
The group recently announced a 14% fall in 2011 revenues, to £19.2bn, due to reductions in UK and US defence spending.",https://www.theguardian.com/business/2012/may/31/bae-systems-job-cuts
Tesco boss's bonus cut despite first sales growth in seven years ,"The boss of Tesco, Dave Lewis, saw his pay package shrink last year despite leading the company to its first year of sales growth in seven years.
Tesco’s annual report, published on Friday, showed the fall was driven by a smaller bonus payout of £2.4m for 2016-17, compared with £3m in 2015-16.
The £2.4m bonus was equivalent to 75.6% of his maximum annual bonus.
The annual report also revealed that Tesco paid £142,000 in stamp duty and legal fees to help Lewis buy a house closer to the company’s headquarters in Hertfordshire.
Speaking as the annual report was published, Lewis said Tesco had made “very strong progress” but there was still a lot of work to do.",https://www.theguardian.com/business/2017/may/12/tesco-bosss-bonus-cut-sales-dave-lewis
Ex-Facebook manager: black staffers face discrimination and exclusion ,"A former Facebook manager has accused the company of “failing” its black employees, saying they face widespread discrimination and exclusion and that the social network is biased against its black users.
The memo argued that the underrepresentation of black employees, who make up 4% of the workforce, leads to practices that make the platform hostile to black users, such as unwarranted content removal and account suspensions.
Tech workers, who have typically been reluctant to publicly criticize the powerful companies, have increasingly engaged in activism this year.
Luckie pointed to studies showing that black users have particularly high rates of engagement on Facebook.
Still, they regularly face unfair moderation, he said, noting that Facebook has repeatedly complied with complaints of non-black users who falsely accuse black people of engaging in “hate speech”.",https://www.theguardian.com/technology/2018/nov/27/facebook-race-black-employees-discrimination-accusation
Airbnb adopts new rules in effort to fight racial discrimination by hosts ,"Airbnb – which has faced widespread backlash over hosts refusing to rent to black guests – released a 30-page report on Thursday outlining new nondiscrimination policies and systems designed to address user complaints.
The San Francisco-based company faced intense scrutiny after black users began sharing stories of rejection using the hashtag #AirbnbWhileBlack.
Some have said they were able to get bookings after they changed their photos to white people.
Jamila Jefferson-Jones, associate professor of law at the University Missouri, Kansas City, who has written about Airbnb discrimination, said it would be insufficient to simply deemphasize photos.
The metric of success here is less discrimination and dehumanizing treatment of black folks and other people of color.”",https://www.theguardian.com/technology/2016/sep/08/airbnb-discrimination-policy-changes-racial-discrimination
Google's tax deal with the UK: key questions answered,"Should Osborne have hailed Google’s tax deal?
HMRC, however, now appears to be among the most relaxed tax authorities when it comes to Google’s tax structure.
The accounts of Google UK would look very different If that income had been booked in the accounts of Google UK – but they would also show a huge leap in the British company’s outgoings.
What we do know, however, is that between 2005 and 2013, under Google’s existing tax structure, its UK business paid just £52m.
This week Rupert Murdoch said Google’s UK tax payments were “token amounts for PR purposes”.",https://www.theguardian.com/technology/2016/jan/29/googles-tax-deal-with-the-uk-key-questions-answered-chancellor-taxes
"Airbus reports loss of €1bn after Covid, and could shed 15,000 jobs ","Airbus plummeted to a loss of more than €1bn last year and will continue to withhold shareholder payouts after deliveries of its aircraft fell by a third.
The European aerospace giant warned aircraft would remain under pressure in the year ahead amid a “volatile environment” created by the coronavirus pandemic.
Airbus delivered 566 commercial aircraft in 2020, down sharply from 863 the year before, and expects to deliver the same number in 2021.
“Commercial airlines are off to a difficult start in 2021 and the outlook from Airbus reflects that,” he said.
The coronavirus has wreaked havoc on the travel and aircraft industries following severe restrictions to limit its spread.",https://www.theguardian.com/business/2021/feb/18/airbus-loss-1bn-covid-jobs
M&amp;S and Unilever promise plastic redesign to cut waste ,"But while materials of the future are in development, experts are calling for urgent action on plastic packaging now.
“We need to fundamentally rethink the way we produce, use and recover plastics, redesign plastic packaging and adopt common standards.”Some firms are starting to do that.
Consumer goods giant Unilever, whose brands include Dove, Magnum and Surf, has pledged to make all plastic packaging reusable, recyclable or compostable by 2025.
UK supermarket M&S, like other retailers, uses a lot of plastic packaging.
But it now says it plans to develop one recyclable, plastic polymer for use across all its plastic packaging.",https://www.theguardian.com/sustainable-business/2017/feb/02/packaging-plastics-pollution-recycling-unilever-dove-marks-spencer
Centrica has donated to US climate change-denying thinktank ,"British Gas’s parent company, Centrica, has given tens of thousands of dollars to a US thinktank that denies climate change and is backed by Donald Trump’s energy secretary.
Direct Energy, a US energy company wholly owned by Centrica, donated $20,000 to the Texas Public Policy Foundation (TPPF) in 2010, according to tax filings.
The Koch brothers, who have bankrolled opposition to climate change action across the US, were among the biggest donors, and the list includes oil companies ExxonMobil and Chevron.
Writing about a recent conference of climate change sceptics in Washington, organised by the TPPF, he said: “Is climate change real?
“We have a very clear position on climate change and we believe in the need to take material action to reduce the effect of fossil fuels on climate change,” a spokesman said.",https://www.theguardian.com/environment/2016/dec/16/centrica-has-donated-to-us-climate-change-denying-thinktank
Mark Rylance heads list of artists calling for end to BP cultural sponsorship ,"It comes after BP announced it would invest £7.5m in the British Museum, National Portrait Gallery, Royal Opera House and Royal Shakespeare Company last week.
“Surveys show that a majority of Londoners, and the British Museum’s own staff, are against BP sponsorship,” it says.
The British Museum, National Portrait Gallery, Royal Opera House and Royal Shakespeare Company (RSC) have also seen creative protest performances criticising their relationship with BP.
Theatrical protest group BP or not BP?
invaded the RSC’s stages repeatedly in 2012 when BP sponsored a series of plays there, and have performed without permission in the British Museum 18 times.",https://www.theguardian.com/environment/2016/aug/02/mark-rylance-heads-list-of-artists-calling-for-end-to-bp-cultural-sponsorship
"Brazil using coronavirus to cover up assaults on Amazon, warn activists ","He said the Yanomami indigenous reserve – Brazil’s largest – was too big and attacked environment agencies for fining people for environmental crimes.
Critics called it the “land grabbers decree”.
In a rare move, 49 federal prosecutors across Brazil called for the Funai rule to be annulled for its “unconstitutionality, unconventionality and illegality”.
Daniel Azevedo, one of the prosecutors involved, said it encouraged land grabbers who would expect similar decrees to follow.
The operation had featured on the popular television show Fantástico, which has also exposed pro-Bolsonaro land grabbers with political connections.",https://www.theguardian.com/world/2020/may/06/brazil-using-coronavirus-to-cover-up-assaults-on-amazon-warn-activists
Commonwealth Bank shareholders sue over 'inadequate' disclosure of climate change risks ,"The embattled Commonwealth Bank is being sued by shareholders for what they say is a failure to properly disclose the risks to the business posed by climate change.
The sorts of risks the Commonwealth Bank might face as a result of climate change are diverse, said David Barnden, a lawyer at Environmental Justice Australia.
“When the bank talks about major or material risks to the bank, we say it should be talking about climate change,” said Banden.
“We are deeply concerned about the serious risks climate change poses to the environment and society.
The bank should tell investors about the risks climate change will have on its business.”The Commonwealth Bank has been contacted for comment.",https://www.theguardian.com/australia-news/2017/aug/08/commonwealth-bank-shareholders-sue-over-inadequate-disclosure-of-climate-change-risks
Diageo to cut 900 jobs in Scotland,"Drinks group Diageo, home to Guinness, Captain Morgan and Tanqueray, is cutting 900 jobs in Scotland as it closes one of its Glaswegian distilleries and consolidates its packaging operations from three sites to two in a bid to slash costs.
The move is expected to reduce costs by £40m as Diageo battles with the impact of the recession on cash-strapped drinkers.
Diageo is also consolidating its packaging operations from three sites, at Kilmarnock, Glasgow and Leven in Fife, to two sites.
It will close the plant at Kilmarnock, which employs about 700 people, but said it will create 400 new jobs at its Leven facility.
That is likely to come as little comfort to workers in Kilmarnock, however, as Leven is almost 100 miles away.",https://www.theguardian.com/business/2009/jul/01/diageo-cuts-scottish-jobs
Mitsubishi scandal deepens after US demands test data ,"Germany’s top carmakers will recall 630,000 vehicles to fix diesel engine software technology that has been blamed for causing high pollution, while the emissions scandal engulfing Japan’s Mitsubishi Motors deepened.
Porsche, Volkswagen, Audi, Opel and Mercedes diesel cars will be recalled as part of a clampdown on nitrogen oxide emissions, according to a German government official.
Peugeot shares dropped as much as 4.5% after French anti-fraud investigators raided the carmaker’s offices in Paris as part of a widening investigation linked to the VW emissions scandal.
Mitsubishi admitted this week that it manipulated test data to overstate the fuel efficiency of 625,000 cars and there are fears that more models may be involved.
Japan’s transport ministry has ordered the company to submit a full report on its test data within a week, while other Japanese carmakers have to submit fuel economy test data by 18 May.",https://www.theguardian.com/business/2016/apr/22/mitsubishi-scandal-us-regulator-demands-data
Greenpeace blocks BP HQ with solar panels on new CEO's first day ,"Greenpeace members have blocked BP’s headquarters with solar panels and oil barrels to mark Bernard Looney’s first day as chief executive.
Some protesters sat underneath the solar panels after they were prevented from installing them on the pavements and roads near the office.
We’re not going to settle for a green-themed rebrand, solar panels on their petrol stations or wind turbines on their oil rigs.
Looney, who was visiting staff in Germany on Wednesday, shared the “deep concerns” of climate protesters, BP said in a statement.
He will set out his vision for BP’s response to the low-carbon energy transition in a speech next week.",https://www.theguardian.com/business/2020/feb/05/greenpeace-blocks-bp-hq-with-solar-panels-on-new-ceo-first-day
