Date,headline,text
2022-02-10,Singapore’s Clean Energy Dilemma Sends Warning Signal,"Singapore’s desire to shift to renewable sources of energy is running up against its geographic limitations. It hasn’t got enough space for large solar installations, there are no major rivers for hydro and what little breeze the tropical city-state gets isn’t sufficient to push a wind turbine. That’s forced the Southeast Asian financial and transport hub to rely on imports in its plans to transition away from fossil fuelsIt’s a common strategy for small places  Hong Kong, Monaco and Bahrain are in a similar position  but it’s dependent on nearby countries being willing to export carbon- free powerFor Singapore, its plan to bring in enough clean energy from overseas to meet 30% of its needs by 2035 has already hit a snag. Neighboring Malaysia banned renewable electricity sales late last year to prioritize its own efforts to decarbonize, underscoring the risks ahead for import-reliant nations"
2022-02-09,Louis Dreyfus to End Deforestation in Supply Chains,"Louis Dreyfus, the crop-trading giant, pledged to end deforestation and native vegetation conversion for agriculture across its supply chains by the end of 2025. The firm plans to work with supply-chain partners to meet its target “through product traceability, land use monitoring and third-party verification, and above all continual engagement with and support to suppliers and farmers in our network”Louis Dreyfus added that it will evaluate risks to prioritize the most vulnerable supply lines and regions"
2022-02-08,SEC Climate Rule Hits Roadblock in Setback for Biden,"The Biden administration faces a fresh environmental setback after its signature climate initiative flopped in Congress, this time as a Democratic rift on the U.S. Securities and Exchange Commission stalls efforts to bring corporations into the fight against global warming. At issue is a planned SEC rule that could force public companies to disclose details such as the amount of energy they buy and how they manage risks posed by rising temperaturesThe regulation is a top goal for the White House, and SEC Chair Gary Gensler had pledged to unveil a proposal by the end of 2021. Now, the timeline has likely slipped to March or even laterThe conflict, which pits Gensler against his two fellow Democrats on the commission, is largely over how much information the agency can force companies to divulge without losing an almost certain legal challenge brought by Washington’s business lobby or a Republican-led stateAnother flashpoint involves whether auditors should sign off on the disclosures, ensuring they would be vetted by the same independent watchdogs who review corporations’ financial statements."
2022-02-07,Vodafone Attracts Increasing Interest From Activists,"Coast Capital has built up a stake in Vodafone Group, becoming at least the second activist investor to bet on the British telecommunications carrier in recent months. The other is Cevian Capital. Coast Capital is increasing its existing stake in Vodafone, said founding Partner James Rasteh said. The firm backs Vodafone’s current strategy, but is critical of regulatory moves that have crimped profits in some areas, he said“We have made it clear to regulators that their overreach has been destructive and is going to dissuade institutional investors from investing in the sector,” Rasteh saidThe latest interest in Vodafone comes as fellow activist investors  impatient for returns  increasingly target some of the U.K.’s largest companies, including Unilever, GlaxoSmithKline and Shell"
2022-02-06,Toxic Culture Pervades the World’s Mining Industry,"From South Africa’s ultra-deep shafts to the vast iron ore pits of Western Australia, the message from the world’s mines is overwhelming. Women are not safe. Local workers across the board are confronted with blatant and normalized racism, often from their expatriate managers. And a pervasively macho culture in the remote camp sites means that bullying is a normal part of the jobMining’s toxic culture is no secret. But an explosive report last week from Rio Tinto Group has laid bare the scale and severity of the problemThe world’s biggest mining companies are already under heavy investor scrutiny for their contribution to global emissions  now the disturbing revelations are threatening to open a major new front of investor pressure"
2022-02-03,Harvard Endowment Boosts Bets on ‘Climate Solutions’,"Harvard University’s $53 billion endowment said it’s increasing investments in “climate solutions” and has minimal holdings in fossil fuels through externally managed funds. The endowment said it avoids direct exposure to fossil fuels. In all, the fund had less than 2% of its assets in fossil fuel- related investments as recently as June, according to Harvard Management Co.’s climate reportIn fiscal 2021, Harvard more than doubled the amount of capital deployed to climate solutions from the prior year, with exposure approaching 1% of the endowment. “We expect this trend to continue and accelerate going forward”"
2022-02-02,EV Startups Face Immense Scrutiny as Public Companies,"Electric vehicle startups whose valuations soared after reverse mergers are facing greater scrutiny as public companies, triggering turmoil in their boardrooms. A pair of would-be rivals to market leader Tesla have disclosed departures by senior executives for allegedly misleading investorsFaraday Future Intelligent Electric, which went public via a blank-check company in July, said its chairman and top lawyer would step down as a result of the findings of an internal probe into accusations of fraud. It also suspended its vice president of capital markets without pay until further noticeAn unrelated EV startup called Electric Last Mile Solutions said the same day that its chairman and CEO resigned after an internal probe discovered the pair allegedly made improper share purchases before announcing plans to go public through a special purpose acquisition company in December 2020"
2022-02-01,BNP Paribas Takes Early Lead in Green Bond Market,"To be sure, it’s early in 2022, but BNP Paribas has taken the early lead ahead of JPMorgan in the ranking of green bond underwriters. The French bank has a 5.7% market share, compared with 4.7% for the New York-based lenderJPMorgan ranked No. 1 in arranging green bond sales in both 2020 and 2021Issuers sold almost $45 billion of green bonds in January, compared with $30.4 billion in same year-earlier period	For all the money that companies and governments are raising in green bonds, there’s still a long way to go to adequately fund the fight against climate change, the Climate Bonds Initiative said"
2022-01-31,Winter Olympics Are Putting Drag on Beijing’s Economy,"China’s Winter Olympics may be more of a drag on Beijing’s regional economy than a boost, as virus flare-ups and pollution curbs weigh on consumer and industrial activity. A ban on public spectators means there won’t be the usual bump up in tourism and consumption that a city hopes to gain from hosting the international gamesTighter controls to contain the outbreaks of two virus variants are keeping holidaymakers awayAnd restrictions on polluting industries to ensure there are clear skies over the capital during the games means steel plants are curbing output“The Winter Olympics will affect industrial production and infrastructure construction in the first quarter,” said Lu Ting, chief China economist at Nomura Holdings. “It won’t boost consumption either because of virus outbreaks.”"
2022-01-30,"From Stanford to Oberlin, Schools Turn to Bond Market","Eager to show their commitment to mitigate climate change, U.S. colleges are touting their efforts in the bond market with a trendy financing tool. In 2021, schools floated almost four times as much debt branded with green, sustainability or social labels as the year before, taking advantage of the hunger from investors who want securities that signal their own interest in the environmentPerennial builders and repairers of their mini cities, colleges are funding projects that will reduce their carbon footprint  such as by converting a century-old energy system at Oberlin CollegeThey’re also helping cut future emissions by expanding research space and a track to test electric-car charging at Utah State University. Common projects on many campuses are new buildings that adhere to greener standards than older facilities"
2022-01-27,Biggest Bitcoin Miners Fuel Rising Climate Concerns,"A group of Democratic lawmakers led by U.S. Senator Elizabeth Warren is demanding details from six of the world’s biggest Bitcoin miners about their electricity consumption and greenhouse-gas emissions. The eight lawmakers sent letters asking miners, including Marathon Digital Holdings and Riot Blockchain, to provide their facilities’ annual electricity consumption, growth plans and impact on local power pricesCryptocurrencies have come under increasing fire for the industry’s power consumption, which is now comparable to the entire country of Argentina“Given the extraordinarily high energy usage and carbon emissions associated with Bitcoin mining, mining operations raise concerns about their impacts on the global environment, local ecosystems and consumer electricity costs,” wrote Warren and the other lawmakers, including Representative Katie Porter and Senator Sheldon Whitehouse	Meanwhile, Texas Governor Greg Abbott is hoping bitcoin mining can help fortify the state’s electric grid"
2022-01-26,Fossil-Fuel IPOs Are Back in Vogue,"High oil prices are opening the door for fossil-fuel companies to pursue IPOs, after years of being shunned by eco-conscious investors. This week, Eni SpA kicked off an IPO of its Norwegian oil & gas joint venture Var Energi, which may be worth about $10 billion. The Italian company also plans to list its renewable and gas and power retail businesses in 2022While renewables and greentech listings have been a regular feature of Europe’s IPO market over the past two years, so-called brown assets have been kept on the sidelinesNow, soaring fossil-fuel prices, tightening supplies and geopolitical tensions in Europe are spurring investors to rethink their disavowal of oil and gas companies“This is a good time for fossil-fuel companies to come to market,” said Leif Eriksrod, head of equities at Norwegian fund Alfred Berg Kapitalforvaltning"
2022-01-25,Shadowy Buyers Replace Property Developers in China,"Shadowy firms in China have spent billions on land shunned by developers. On the surface, the recent land auction by the Chinese city of Rizhao appeared routine, with four bidders pushing the price up 11% to $170 millionA closer look shows the offers were reportedly made by a finance entity owned by the Rizhao government, meaning the city effectively sold land to itselfAcross China, local government financing vehicles have replaced cash-strapped property developers as the biggest buyers of land for real estate development, stoking fresh concerns over the ability of these off-balance sheet borrowers to repay a debt pile that tops $8.4 trillion by some estimatesIn nine of 21 large Chinese cities that packed in land sales during the last two months of 2021, at least half of the plots were bought by these so-called LGFVs, according to consulting firm China Index Holdings"
2022-01-24,Engine No. 1 Takes Transparent Proxy-Voting Approach,"Engine No. 1 seemingly came out of nowhere last May when it won a campaign to replace three seats on the board of Exxon Mobil. And from now on, the activist fund will be advertising its every move. The San Francisco-based hedge fund recently introduced an online dashboard that will disclose how it votes on every proposal at each company in its Transform 500 ETF (ticker VOTE)While some funds wait months to disclose how they vote to investors, Engine No. 1 will release its decisions in “as real time as technologically possible,” said Michael O’Leary, managing director at Engine No. 1The transparency will show VOTE investors, competitors and corporate board members exactly how Engine No.1 is voting in a world that is increasingly focused on ESG proposalsIt will be interesting to see whether other money managers follow Engine No. 1’s lead"
2022-01-23,Blackstone Expands Renewable-Energy Lending Strategy,"Blackstone has introduced a renewable-energy lending strategy as part of the private equity firm’s commitment to invest $100 billion in green projects over the next decade. The focus will be on lending to companies that are expanding solar usage to the residential sector, providing renewable electricity generation and storage services, as well as other businesses aiding decarbonizationBlackstone will target investment grade and non-investment grade debt as well as preferred and convertible securitiesThe firm said it has already committed $15 billion since 2019 in areas that are aiding the broader energy transition."
2022-01-20,Hintze’s Hedge Fund Considers Issuance of ‘Green’ CLO,"Michael Hintze’s hedge fund is mulling a green collateralized loan obligation as it considers expanding its slate of socially responsible investments in Europe. Hintze wrote in a letter to investors that CQS is investigating a European CLO aligned with environmental, social and governance criteriaAbout 60% of CQS’s $21.6 billion of assets under management are already so-called Article 8 mandates, which promote ESG investments, the letter saidCLOs appeal to investors because their floating rates keep pace with climbing borrowing costs as central banks around the world move to tackle inflation by tightening policy. The asset class offers “some of the highest, most attractive yields” available in alternative credit, according to Hintze’s annual client letter"
2022-01-19,Citigroup Says Dropping Clients Is ‘Last Resort’,"Citigroup set new targets to reduce the carbon emissions it helps to finance, and said it would only drop clients if all else failed in the bank’s push to curb its impact on climate change. “Our intention is to work with all our clients, including our fossil-fuel clients, to develop credible plans and transition to net zero together,” CEO Jane Fraser said. “We will continue to assess our client relationships...and prioritize partnering on transition strategies before turning to client exits as a last resort”One of Citigroup’s goals is to reduce the carbon emissions it finances in the energy sector by 29% over the next eight years. The bank also will seek to cut the emissions intensity of the portfolio of loans it makes to the power sector by 63%The commitments will put Citigroup on track to achieve its goal of net-zero greenhouse-gas emissions in its financing activities by 2050, the company said. Fraser set that target on her first day as CEO last yearCitigroup ranks as the No. 2 arranger of bond sales for fossil-fuel companies since the start of 2016, according to data compiled by . JPMorgan Chase is No. 1"
2022-01-18,"BlackRock Draws Ire of Republicans, Climate Activists","BlackRock CEO Larry Fink is attracting a lot of critics these days for someone who’s drawing record investor inflows. Climate activists accuse him of being full of “hot air,” while pro-fossil-fuel Republicans have started blacklisting BlackRock from their U.S. statesThe one thing the two sides have in common is that neither seems to like Fink’s approach to sustainable investingFink, whose firm now manages more than $10 trillion, sent his 10th annual letter to fellow CEOs late Monday. In it, Fink reaffirmed that his devotion to capitalism is what guides him, and that divesting from oil, gas and coal companies isn’t in the cardsBut the 69-year-old also spoke of the inevitable shift away from fossil fuels, and warned companies not to cling on to business models that will leave them the “dodo” of the transition to renewable fuel"
2022-01-17,Dalio Warns Against Rapid Abandonment of Fossil Fuels,"Ray Dalio, the founder of hedge fund Bridgewater Associates, warned against transitioning away from fossil fuels too rapidly and said that cutting off the supply of finance to the industry would have a destabilizing effect as inflation soars. “Thank God for the oil producers” because they’re providing reliable supply, Dalio said Monday on a panel at the Abu Dhabi Sustainability Week summitDalio is adding his voice to a chorus urging vigilance in how the world transitions toward greening the economy and the impact it could have on everything from the cost of fuel to foodBut the urgency of the climate crisis is growing, laying bare the need to slash emissions amid concern that governments won’t do enoughDalio called for a “smart” shift to a green economy and said it’s dangerous to “cram” too much into the transition phase. And also, “inflation is an issue,” he said"
2022-01-16,Clean-Tech Stocks Are the Lowest Since Biden Election,"Clean-technology stocks were early market winners of the Joe Biden presidency, but those gains are now gone.  A broad selloff of tech stocks is dragging down companies offering solar power, batteries, fuel cells and electric-car chargers, sending the WilderHill Clean Energy Index to its lowest level since Biden won the U.S. election on Nov. 3, 2020The sector boomed early last year as the president vowed a renewed fight against climate change and briefly surged in November when he signed his infrastructure plan into law, but the stocks have declined since then"
2022-01-13,Navient Reaches Settlement Pact Over Predatory Loans,"Navient reached a $1.85 billion settlement with 39 states and agreed to cancel about 66,000 student loans to resolve claims the company used predatory lending practices. The biggest chunk of the settlement value comes from the cancellation of $1.7 billion in loans taken since 2002State officials said Navient promised to help struggling borrowers find affordable repayment plans but instead steered them into expensive long-term repayments“The bottom line is this: Navient knew that people relied on their loans to make a better life for themselves and for their children,” Pennsylvania Attorney General Josh Shapiro said. “Instead of helping them, they ran a multimillion-dollar scam”"
2022-01-12,Investors Flee Solar ETF in Month of Record Ouutflows,"A one-time standard bearer for the boom in clean-energy funds is bleeding cash as solar stocks are battered by everything from rising rates to probable subsidy reductions  and President Joe Biden’s stalled infrastructure plan.  Invesco’s $2.4 billion Solar ETF (ticker TAN) suffered $417 million of outflows in December, the worst month in its nearly 14-year history. The outflows have continued as its share price has dropped almost 30% since OctoberWhile solar stocks have been caught up in the extensive rotation out of the high-growth technology firms as the Federal Reserve prepares to raise interest rates, Todd Rosenbluth, head of ETF and mutual fund research at CFRA, said the sector also took a hit after California last month proposed a subsidy cut for homeowners’ systems“It looks like it’s going to be beneficial to state utilities, but make solar ownership less attractive for new buyers,” he saidHollywood celebrities, billionaire Elon Musk and even basketball legend Bill Walton are lending their star power to oppose the California proposal that would cut subsidies for rooftop solar systemTen solar predictions for 2022: NEF"
2022-01-11,China Property Firms Face Raft of Key Payments,"Investors are bracing for a fresh wave of volatility in China’s credit markets, as a barrage of payment deadlines loom for some of the property sector’s most distressed firms.   China Evergrande Group is seeking to avoid its first default on an onshore bond when holders vote Thursday on whether to allow the firm to defer paymentShimao Group Holdings  which was rated investment grade only two months ago  and one of its onshore units need to service about $376 million of upcoming bond payments this weekThe credit crunch in China’s property sector drove defaults to a record last year. Builders now face at least $197 billion of maturing bonds, coupons, trust products and deferred wages to millions of migrant workers at the start of the month"
2022-01-10,"China Buys More Oil From Sanctioned Iran, Venezuela","China increased its imports of Iranian and Venezuelan crude in 2021, taking the most from the U.S.-sanctioned regimes in three years as the nation’s refiners brushed off the risk of penalties to scoop up cheap oil.  Crude processors from the world’s biggest importer were observed to have bought 324 million barrels from Iran and Venezuela in 2021, up 53% from 2020, according to data from market intelligence firm KplerThe amount of oil is the most since 2018 when China received 352 million barrels from the two nations"
2022-01-09,Energy Transition Adds to Inflation Risks for ECB,"The European Central Bank’s inflation forecasts may increase because of the continent’s attempts to cut carbon emissions and transition to green energy, Executive Board member Isabel Schnabel said.  “In an environment of large excess savings and protracted supply disruptions, the energy transition may lead to inflation remaining higher for longer, thereby potentially raising the risks of inflation expectations destabilizing,” Schnabel said in a speech to the American Economic Association, adding that the ECB would need to act in such a scenarioThe comments come after data showed inflation unexpectedly accelerated to 5% in December, setting a record in the history of the common currency. That complicates the ECB’s central thesis that the surge in prices in recent months will fade as supply tensions unwind and energy costs coolThe ECB’s latest economic projections see inflation hitting 3.2% this year, before slowing to 1.8% in 2023 and 2024. Yet Schnabel said Saturday that the technical assumptions on the energy component in those forecasts are “surrounded by significant uncertainty”"
2022-01-06,Apollo Raises $2.5 Billion for Infrastructure Fund,"Apollo Global Management raised $2.5 billion for its second infrastructure fund, as investor appetite for the asset class proliferates. It’s an “exciting time to invest in infrastructure assets,” said Geoff Strong, Apollo’s co-head of infrastructure and natural resources, adding that the firm expects to invest in areas such as the global energy transitionApollo Infrastructure Opportunities Fund II aims to make investments in sectors including communications, transportation, power and renewable energyExisting investments include FirstDigital Telecom, a fiber-based carrier; Parallel Infrastructure, a cell-tower operator; and Broad Reach Power, an energy-storage platform. The fund has also made bets on Ionic Blue, a joint venture with Johnson Controls that seeks to provide sustainability and energy efficiency services; and U.S. Wind, an offshore wind platform in Maryland. It formed a joint venture designed to accelerate Great Bay Renewables’ renewable-energy royalties business"
2022-01-05,Climate Hazards Threaten Profits of U.S. Utilities,"U.S. utilities may suffer annual losses of as much as $4.1 billion as climate hazards threaten to batter the industry’s infrastructure, according to a report from NEF. Roughly one in five global power lines are heavily exposed to rising sea levels, hurricanes, wildfires and storms, NEF saidIn the U.S. alone, 700,000 kilometers (435,000 miles) of power grids are vulnerable to physical climate hazards  just shy of the distance to the moon and backRating agencies downgraded at least nine energy companies due to physical climate risks in the past three yearsPG&E was forced into bankruptcy because of wildfire risks. California investigators said this week that a power line owned by the company started the second-largest wildfire in the state’s history"
2022-01-04,Wells Fargo’s Chief Risk Officer Plans to Leave Bank,"Wells Fargo Chief Risk Officer Amanda Norton, who joined in 2018 to help turn around the scandal-ravaged lender, is leaving as the cleanup continues.  Norton, 55, will retire from the bank at the end of June, and a replacement will be named in coming weeks, Wells Fargo said in a memo to staff“Strengthening our risk and control infrastructure is our top priority, and Mandy has been central to that effort,” CEO Charlie Scharf wrote in the memo. “She and her team have worked tirelessly and with a great sense of urgency to transform risk management at our company”When Norton joined from rival JPMorgan Chase, she replaced Mike Loughlin, Wells Fargo’s longtime risk head who later agreed to pay a $1.25 million penalty to the Office of the Comptroller of the Currency over his role in the firm’s scandalsNorton was one of the first outsiders hired directly onto Wells Fargo’s top leadership team, which now consists mostly of executives brought in from other firms."
2022-01-03,JPMorgan Ends 2021 as Top Green Bond Underwriter,"JPMorgan Chase was the top underwriter of global green bonds in 2021 as the value of deals rose 118%. Issuers sold $510 billion of green bonds last year, up from $234.3 billion in 2020. Bank of America was the world’s No. 1 arranger of sustainability-linked loans in 2021 as the value of deals rose 200%Sumitomo Mitsui Financial was the leading arranger of global green loans as the value of deals rose 2.3%"
2022-01-02,BlackRock Feeds ETF Using Its ‘Model’ Portfolios,"Almost two years have passed since BlackRock CEO Larry Fink declared that a fundamental reshaping of global capitalism was underway and that his firm would help lead it by making it easier to invest in companies with favorable environmental and social practices. What Fink didn’t say is that BlackRock drove a significant part of that shift by inserting its primary ESG fund into popular and influential model portfolios offered to investment advisers, who use them with clients across North AmericaThe huge flows from such models mean many investors got into an ESG vehicle without necessarily choosing one as a specific investment strategy, or even knowing that their money has gone into oneA  Businessweek investigation published last month revealed that the ratings BlackRock cites to justify the fund’s sustainable label have almost nothing to do with the environmental and social impact companies in the fund have on the world"
2021-12-22,Musk Says He Has Further Reduced His Stake in Tesla,"Has Elon Musk taken further steps to meaningfully reduce his stake in Tesla? He told a satirical website that he has. “I sold stock that should roughly make my total Tesla share sale roughly 10%,” the world’s richest person told Babylon Bee in an interview that also addressed his wealth, taxes and prioritiesThe latest regulatory filings show Musk sold $325.7 million of shares in one batch and $528 million in another. His comments to Babylon Bee suggest he may have since disposed of yet more stockMusk recently held about 17.5% of Tesla’s outstanding shares, data compiled by  showNOTE: ESG Daily won’t be published from Dec. 24 until Jan. 3"
2021-12-21,Hedge Funds Seek Legal Advice for ‘Onerous’ Rule,"An obscure rule covering ESG investing in Europe has prompted hedge-fund managers in the U.S. and U.K. to turn to their lawyers. At issue is whether they need to comply with one of the most complicated corners of Europe’s Sustainable Finance Disclosure Regulation. The sub-section in question  the so-called Principal Adverse Impact rule  requires investment firms to state whether their actions might in any way harm the environmentU.S. and U.K. hedge funds had thought the rule applied only to products marketed in Europe. But it now seems they must state PAI risks for their entire firm, even those parts that don’t target European clients“It’s a very difficult issue,” said Lucian Firth, an attorney at Simmons & Simmons. PAI “is one of the most difficult and onerous parts of SFDR,” he saidFirth said confusion around the PAI clause  the biggest item on a list of compliance areas that has non-EU managers scratching their heads  has the potential to upend business models across the industryNOTE: ESG Daily won’t be published from Dec. 24 until Jan. 3"
2021-12-20,WalMart Sued for Allegedly Dumping Hazardous Waste,"Walmart was sued by California for allegedly dumping hazardous waste, including toxic cleaning supplies, pesticides and batteries, in local landfills. The complaint against the retail giant for unlawfully disposing waste since 2015 at more than 300 stores was announced Monday by state Attorney General Rob Bonta“We aren’t talking about a few batteries and a can of insect killer here,” Bonta said. “Walmart’s own audits found that the company is illegally disposing of hazardous waste in California at a rate of over more than 1 million items each year”Bonta said the discarded products can “seep into the state’s drinking water as toxic pollutants or into the air as dangerous gases”Walmart called the lawsuit “unjustified,” saying the state is demanding a level of compliance on waste disposal that goes beyond what’s required by lawNOTE: ESG Daily won’t be published from Dec. 24 until Jan. 3"
2021-12-19,Ex-Bankers Lose Bid to Boost Credit Suisse Tax Fine,"A U.S. judge dismissed a lawsuit by former Credit Suisse bankers who claim the firm should have paid more than $2.6 billion when its banking unit pleaded guilty in 2014 for helping thousands of Americans evade taxes. The bankers claimed Credit Suisse misled the court by failing to disclose $200 million in accounts held by U.S. client Daniel Horsky, who later pleaded guilty to tax fraud. Had the court known of that deception, the bankers claim, the judge may have ordered the bank to pay a higher penaltyBut the Justice Department declined to join the lawsuit, saying it threatened talks with Credit Suisse about “the identification and remediation of remaining Swiss accounts held by U.S. citizens.” It said the seven-year-old plea agreement remains a “living document” that requires the bank’s cooperation in finding accounts hidden from the Internal Revenue ServiceU.S. District Judge Claude Hilton ruled that the lawsuit’s claims are “based on the speculative assumption that if Credit Suisse had disclosed additional illegal accounts, federal prosecutors likely would have pursued a higher negotiated criminal penalty than what is reflected in the plea agreement”"
2021-12-16,China Property Tycoons Lose $46 Billion of Wealth,"Chinese real estate tycoons are having their worst year since at least 2012 as the government cracks down on the companies’ debt binge and President Xi Jinping aims to redistribute wealth to bring “common prosperity.” The richest bosses behind the nation’s property firms, led by Evergrande founder Hui Ka Yan, have lost more than $46 billion combined this year"
2021-12-15,"Goldman, BNY Mellon Join Fund Stampede With New ETFs","The furious pace of green-fund launches in the U.S. ETF industry showed no sign of easing, with Goldman Sachs Asset Management and BNY Mellon Investment Management announcing four new products between them. The Goldman Sachs ActiveBeta Paris-Aligned Climate U.S. Large Cap Equity ETF (ticker GPAL) will track an index that aligns with the goals of the Paris Climate AgreementBNY Mellon has three new funds, including the Sustainable US Equity ETF (BKUS), which will invest at least 80% of its net assets in U.S. companies that demonstrate sustainable business practicesAsset managers have pounced on the opportunity to launch green funds as assets in ESG ETFs skyrocket. On Tuesday, JPMorgan debuted its Climate Change Solutions ETF (TEMP). Last week, Ark Investment Management debuted an index-tracking ETF (CTRU) that shuns industries including alcohol, banking, gambling, oil and gas"
2021-12-14,"Pimco, Fidelity Steer Clear of Net-Zero Fund Alliance","A group of fund-management giants has decided to sit out one of the financial-service industry’s biggest coalitions: the Glasgow Financial Alliance for Net Zero. GFANZ, whose members oversee $130 trillion, is finding it can’t attract some of the top investment firms, including Pacific Investment Management, Fidelity Investments, Capital Group, T. Rowe Price, PGIM, Northern Trust Asset Management and the fund management units of Goldman Sachs and Morgan StanleyTogether, the eight holdout firms oversee more than $17 trillion of assets, which is more than the combined gross domestic product of the EUAsked why they opted out, they pointed to their fiduciary duty and to a reluctance to be bound by external rules"
2021-12-13,Top BofA Female Banker Backs Sustainable Finance,"When Tamao Sasada was put in charge of a large Japanese corporate client, she broke into a cold sweat. Now, the Bank of America executive is urging other female colleagues to take on new challenges as she forges a path in sustainable finance.  Then a Merrill Lynch employee in her 30s, she wasn’t aware of any other women investment bankers who had been given such a big assignment in the country’s male-dominated business world“Honestly speaking, I had some uneasiness,” said Sasada, Bank of America’s country head for Japan. She recalls that she would often be the only woman in meetings with clients. “But after handling that work, I really felt glad that I did it  the key is ‘just give it a try’”Today, Sasada is trying to instill the same attitude among female employees as the firm’s Tokyo office strives for gender parity for graduates coming to work at the U.S. bank. That would mark a major milestone for a country that lags behind Angola and Myanmar on the World Economic Forum’s gender-gap indexShe’s also behind a push to create a culture in which “every employee acts with ESG in mind,” Sasada said. The company, like many others, has been training bankers on the importance of environmental, social and governance themes so they can add value to advice and services for clients"
2021-12-12,Commonwealth Bank Joins Green Repo Market,"Commonwealth Bank of Australia is joining the green repo party, striking a A$50 million ($35.9 million) deal with Chicago-based Northern Trust as it inches toward a sustainable lending target of A$70 billion by 2030. The transaction, although small, is “another building block in CBA being able to fund a green balance sheet,” said Chris McLachlan, acting executive general manager for global markets. “Sustainability and ESG come up in every client conversation we have and this type of innovation is about helping to facilitate the transition”Cash raised through the repurchase agreement will help fund the Sydney-based bank’s A$6.4 billion portfolio of green loansUnder the deal, CBA and Northern Trust agreed to exchange general collateral for cash, and then reverse the flows later at an agreed price"
2021-12-09,Chinese Property Slumps Leaves Trail of Unpaid Bills,"The defaults and slow-moving crises of companies in China’s property sector isn’t just hurting bondholders and people waiting for their apartments  thousands of small suppliers of everything from tiles to cleaning services are waiting to get paid by the likes of China Evergrande Group. Feng Guoxun’s advertising company is owed $200,000 by property developers, including Evergrande, with those unpaid debts pushing him to the brink of bankruptcy. Feng said he is still waiting for the 489,500 yuan ($77,000) that the troubled developer  once the country’s biggest  has owed him since AugustMany small firms now find themselves in a situation similar to Feng’s as the housing market slump cripples developers’ ability to pay suppliers and vendors in industries from furniture to constructionOn top of that, a series of sporadic virus outbreaks, surging raw material costs, regulatory crackdowns and supply chain bottlenecks have hurt many companies’ profitability"
2021-12-08,Morgan Stanley Sees Sustainable Boom in Japan Market,"Morgan Stanley’s asset management division has more than doubled the size of its Japanese portfolio over the past three years, aided by the increased appetite for funds strong on ESG factors.  The value of Japanese assets overseen by Morgan Stanley Investment Management rose to 6.6 trillion yen ($58 billion) in September, up from about 3.1 trillion yen around the end of 2018, according to the divisions’s Japan head, Hiroyuki Shimizu. Holdings in ESG-related funds accounted for about a third of the increase, he saidJapanese interest in ESG products has “clearly strengthened,” Shimizu said. “Not everyone is investing yet, and some are still studying them”Cases of greenwashing, where environmental benefits are exaggerated or misrepresented, mean companies must stay cognizant of possible risks, Shimizu said"
2021-12-07,Junk Investors Find It Pays to Be Bullish on Coal,"Given all the hype about ESG, one would expect the biggest polluters to be tossed by the wayside as trillions of dollars in assets go sustainable. But by far the best performing U.S. junk-bond sector this year is energy, led by the dirtiest of all fossil fuels  coal. Coal has surged with demand outstripping supply and prices rising last week to the highest level since 2009Junk coal debt has returned more than 25%  compared with 4% for the overall index  with bonds from Peabody Energy gaining more than 50% so far in 2021To be sure, coal is less than 0.2% of the junk index, ratings on the handful of bonds from the sector imply elevated risk when the credit cycle turns, and most gains may have already been made"
2021-12-06,Cathie Wood’s ARK Plans to Launch Transparent ETF,"Cathie Wood is preparing this week to launch only her second U.S. exchange-traded fund in almost three years, just as her existing lineup is lashed by tech-led market turmoil. The ARK Transparency ETF (ticker CTRU) will be ARK Investment’s ninth ETF and the third to track an index. The fund is expected to begin trading WednesdayCTRU will follow an index that excludes industries including alcohol, banking, gambling, and oil and gas. Some of the largest constituents in the 100-company gauge are tech and consumer firms such as Nvidia, Tesla and NikeThe new fund is arriving amid a big test for Wood and her disruptive vision. ARK products have been slammed by market volatility, with investors ditching the kind of unprofitable tech bets beloved by the firmThe flagship ARK Innovation ETF (ARKK) just posted its worst week since February, sliding 12.7% to the lowest in more than a year. Six of the firm’s eight strategies are down in 2021, with the worst performer  the ARK Genomic Revolution ETF (ARKG)  losing 37%."
2021-12-05,Homeowners Are Rare Holdout in Rush for Green Debt,"Green mortgages are far from taking off in Europe. This type of loan is a rare laggard in a market for ethical debt that has exploded to record levels this year as climate change hits the top of the political and corporate agenda. It’s not from a lack of trying by banks, such as ABN Amro Bank, UniCredit and Swedbank, which are marketing green loans to homebuyers. On paper, the stars are aligned: property developers have been among the biggest issuers of sustainable bonds, and greener consumer choices such as electric cars and veganism are taking off“Unfortunately, demand isn’t yet there,” said Luca Bertalot, secretary general of the European Mortgage Federation, a trade association that represents mortgage lenders in Europe. “There is an opportunity to guide the market toward a more sustainable world. It is a revolution, not a one-day operation”"
2021-12-02,Japanese Minister Takes Cautious View of Ethical Debt,"Japan is taking a cautious approach when it comes to issuing ESG bonds. That was the impression left by top finance ministry official Masato Kanda this week. Kanda said a bigger market for bonds that take into account environmental, social and governance issues is a good thing, but he listed an array of hurdles that might make the government reluctant to leap in soon“There needs to be careful consideration so we don’t hastily issue ESG bonds just for the sake of it,” Kanda said in his first interview since becoming Japan’s vice finance minister for international affairs and its top currency official in July"
